Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Avg %,Lowest Avg %
Buy Hold,2024-06-14 11:15:00+05:30,1491.1500244140625,6,8.099853515625,8946.900146484375,174.2637939453125,Buy Hold,18095.663940429688,12,17,100.18122909675017,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-14 12:15:00+05:30,1489.9000244140625,6,-7.5,8939.400146484375,174.2637939453125,Buy Hold,18088.163940429688,12,17,99.83234416664531,0.3662119970643814,23.23599604757969
Sell,2024-06-14 12:15:00+05:30,1489.9000244140625,0,0.0,0.0,18088.163940429688,Sell Hold,18088.163940429688,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2024-06-14 12:15:00+05:30,1489.9000244140625,12,0.0,17878.80029296875,227.6632080078125,Sell Hold,18106.46350097656,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2024-06-14 13:15:00+05:30,1487.6500244140625,12,-27.0,17851.80029296875,254.6632080078125,Sell Hold,18079.46350097656,12,17,-0.1510168442936206,0.3662119970643814,23.23599604757969
Short Sell,2024-06-14 14:15:00+05:30,1489.0,12,16.19970703125,17868.0,211.4635009765625,Sell Hold,18095.66320800781,12,17,0.0907455089424821,0.3662119970643814,23.23599604757969
Short Sell,2024-06-14 15:15:00+05:30,1488.5999755859375,12,-4.80029296875,17863.19970703125,232.4635009765625,Sell Hold,18090.862915039062,12,17,-0.02686530651863667,0.3662119970643814,23.23599604757969
Short Sell,2024-06-18 09:15:00+05:30,1498.25,12,115.80029296875,17979.0,111.8629150390625,Sell Hold,18206.66320800781,12,17,0.648261760871257,0.3662119970643814,23.23599604757969
Buy,2024-06-18 10:15:00+05:30,1500.25,12,0.0,18003.0,203.6632080078125,Buy,18230.66320800781,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-18 10:15:00+05:30,1500.25,12,0.0,18003.0,203.6632080078125,Buy Hold,18230.66320800781,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-18 11:15:00+05:30,1503.050048828125,12,33.6005859375,18036.6005859375,203.6632080078125,Buy Hold,18264.263793945312,12,17,0.1866388154057657,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-18 12:15:00+05:30,1500.0999755859375,12,-35.40087890625,18001.19970703125,203.6632080078125,Buy Hold,18228.862915039062,12,17,-0.19627245576337046,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-18 13:15:00+05:30,1500.0999755859375,12,0.0,18001.19970703125,203.6632080078125,Buy Hold,18228.862915039062,12,17,0.0,0.3662119970643814,23.23599604757969
Sell,2024-06-18 13:15:00+05:30,1500.0999755859375,0,0.0,0.0,18228.862915039062,Sell Hold,18228.862915039062,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2024-06-18 13:15:00+05:30,1500.0999755859375,12,0.0,18001.19970703125,227.6632080078125,Sell Hold,18228.862915039062,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2024-06-18 14:15:00+05:30,1497.4000244140625,12,-32.3994140625,17968.80029296875,260.0626220703125,Sell Hold,18196.46350097656,12,17,-0.17998474873785675,0.3662119970643814,23.23599604757969
Short Sell,2024-06-18 15:15:00+05:30,1498.300048828125,12,10.80029296875,17979.6005859375,216.8629150390625,Sell Hold,18207.263793945312,12,17,0.060105810029933884,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 09:15:00+05:30,1498.449951171875,12,1.798828125,17981.3994140625,225.8643798828125,Sell Hold,18209.062622070312,12,17,0.010004828062793169,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 10:15:00+05:30,1501.75,12,39.6005859375,18021.0,188.0626220703125,Sell Hold,18248.66320800781,12,17,0.22023083423935316,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 11:15:00+05:30,1509.5999755859375,12,94.19970703125,18115.19970703125,133.4635009765625,Sell Hold,18342.862915039062,12,17,0.5227218635550192,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 12:15:00+05:30,1513.550048828125,12,47.40087890625,18162.6005859375,180.2623291015625,Sell Hold,18390.263793945312,12,17,0.26166357353406255,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 13:15:00+05:30,1508.0999755859375,12,-65.40087890625,18097.19970703125,293.0640869140625,Sell Hold,18324.862915039062,12,17,-0.36008543268240456,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 14:15:00+05:30,1511.949951171875,12,46.19970703125,18143.3994140625,181.4635009765625,Sell Hold,18371.062622070312,12,17,0.25528649613840626,0.3662119970643814,23.23599604757969
Short Sell,2024-06-19 15:15:00+05:30,1511.3499755859375,12,-7.19970703125,18136.19970703125,234.8629150390625,Sell Hold,18363.862915039062,12,17,-0.03968223852069136,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 09:15:00+05:30,1506.550048828125,12,-57.59912109375,18078.6005859375,285.2623291015625,Sell Hold,18306.263793945312,12,17,-0.31759200948487193,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 10:15:00+05:30,1510.0,12,41.3994140625,18120.0,186.2637939453125,Sell Hold,18347.66320800781,12,17,0.22899678471077384,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 11:15:00+05:30,1507.199951171875,12,-33.6005859375,18086.3994140625,261.2637939453125,Sell Hold,18314.062622070312,12,17,-0.18543369722682118,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 12:15:00+05:30,1508.949951171875,12,21.0,18107.3994140625,206.6632080078125,Sell Hold,18335.062622070312,12,17,0.11610934558744801,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 13:15:00+05:30,1510.6500244140625,12,20.40087890625,18127.80029296875,207.2623291015625,Sell Hold,18355.46350097656,12,17,0.11266597946917958,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 14:15:00+05:30,1515.5,12,58.19970703125,18186.0,169.4635009765625,Sell Hold,18413.66320800781,12,17,0.3210522296730287,0.3662119970643814,23.23599604757969
Short Sell,2024-06-20 15:15:00+05:30,1515.4000244140625,12,-1.19970703125,18184.80029296875,228.8629150390625,Sell Hold,18412.46350097656,12,17,-0.0065968713914549655,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 09:15:00+05:30,1549.300048828125,11,-1142.499755859375,17042.300537109375,1370.1629638671875,Sell Hold,17269.963745117188,12,17,-6.282718190208163,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 10:15:00+05:30,1539.6500244140625,11,-106.1502685546875,16936.150268554688,333.8134765625,Sell Hold,17163.8134765625,12,17,-0.6228634938314035,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 11:15:00+05:30,1539.4000244140625,11,-2.75,16933.400268554688,230.4132080078125,Sell Hold,17161.0634765625,12,17,-0.01623745630732811,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 12:15:00+05:30,1532.5,11,-75.9002685546875,16857.5,303.5634765625,Sell Hold,17085.163208007812,12,17,-0.4482281606230867,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 13:15:00+05:30,1538.949951171875,11,70.949462890625,16928.449462890625,156.7137451171875,Sell Hold,17156.112670898438,12,17,0.42087772736541595,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 14:15:00+05:30,1532.4000244140625,11,-72.0491943359375,16856.400268554688,299.71240234375,Sell Hold,17084.0634765625,12,17,-0.4256101215523534,0.3662119970643814,23.23599604757969
Short Sell,2024-06-21 15:15:00+05:30,1525.0999755859375,11,-80.300537109375,16776.099731445312,307.9637451171875,Sell Hold,17003.762939453125,12,17,-0.47638010387766017,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 09:15:00+05:30,1523.050048828125,11,-22.5491943359375,16753.550537109375,250.21240234375,Sell Hold,16981.213745117188,12,17,-0.13441261495168053,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 10:15:00+05:30,1521.550048828125,11,-16.5,16737.050537109375,244.1632080078125,Sell Hold,16964.713745117188,12,17,-0.09848658625198428,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 11:15:00+05:30,1522.3499755859375,11,8.7991943359375,16745.849731445312,218.864013671875,Sell Hold,16973.512939453125,12,17,0.052573147917716646,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 12:15:00+05:30,1523.800048828125,11,15.9508056640625,16761.800537109375,211.71240234375,Sell Hold,16989.463745117188,12,17,0.09525229188047782,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 13:15:00+05:30,1523.25,11,-6.050537109375,16755.75,233.7137451171875,Sell Hold,16983.413208007812,12,17,-0.0360971787963922,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 14:15:00+05:30,1527.300048828125,11,44.550537109375,16800.300537109375,183.1126708984375,Sell Hold,17027.963745117188,12,17,0.26588208292302645,0.3662119970643814,23.23599604757969
Short Sell,2024-06-24 15:15:00+05:30,1526.0,11,-14.300537109375,16786.0,241.9637451171875,Sell Hold,17013.663208007812,12,17,-0.08512072196439124,0.3662119970643814,23.23599604757969
Buy,2024-06-25 09:15:00+05:30,1525.4000244140625,11,0.0,16779.400268554688,234.262939453125,Buy,17007.0634765625,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 09:15:00+05:30,1525.4000244140625,11,0.0,16779.400268554688,234.262939453125,Buy Hold,17007.0634765625,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 10:15:00+05:30,1533.949951171875,5,9109.650512695312,7669.749755859375,9437.962646484375,Buy Hold,17107.71240234375,12,17,0.5605039085466582,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 11:15:00+05:30,1535.75,5,9.000244140625,7678.75,234.262939453125,Buy Hold,17116.712646484375,12,17,120.25816405671186,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 12:15:00+05:30,1535.5999755859375,5,-0.7501220703125,7677.9998779296875,234.262939453125,Buy Hold,17115.962524414062,12,17,119.97850863024988,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 13:15:00+05:30,1539.0999755859375,5,17.5,7695.4998779296875,234.262939453125,Buy Hold,17133.462524414062,12,17,120.50143267272857,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 14:15:00+05:30,1543.75,5,23.2501220703125,7718.75,234.262939453125,Buy Hold,17156.712646484375,12,17,120.66467766052969,0.3662119970643814,23.23599604757969
Buy Hold,2024-06-25 15:15:00+05:30,1540.199951171875,5,-17.750244140625,7700.999755859375,234.262939453125,Buy Hold,17138.96240234375,12,17,119.49408211032389,0.3662119970643814,23.23599604757969
Sell,2024-06-25 15:15:00+05:30,1540.199951171875,0,0.0,0.0,17138.96240234375,Sell Hold,17138.96240234375,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2024-06-25 15:15:00+05:30,1540.199951171875,11,0.0,16942.199462890625,266.7137451171875,Sell Hold,17208.913208007812,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 09:15:00+05:30,1536.199951171875,11,-44.0,16898.199462890625,310.7137451171875,Sell Hold,17164.913208007812,12,17,-0.2597065398526058,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 10:15:00+05:30,1544.199951171875,11,88.0,16986.199462890625,178.7137451171875,Sell Hold,17252.913208007812,12,17,0.5207655418747592,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 11:15:00+05:30,1543.449951171875,11,-8.25,16977.949462890625,274.9637451171875,Sell Hold,17244.663208007812,12,17,-0.04856883976915256,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 12:15:00+05:30,1542.949951171875,11,-5.5,16972.449462890625,272.2137451171875,Sell Hold,17239.163208007812,12,17,-0.032394960369163346,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 13:15:00+05:30,1541.0,11,-21.449462890625,16951.0,288.1632080078125,Sell Hold,17217.713745117188,12,17,-0.12637812201192958,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 14:15:00+05:30,1541.199951171875,11,2.199462890625,16953.199462890625,264.5142822265625,Sell Hold,17219.913208007812,12,17,0.012975416734263464,0.3662119970643814,23.23599604757969
Short Sell,2024-06-26 15:15:00+05:30,1540.699951171875,11,-5.5,16947.699462890625,272.2137451171875,Sell Hold,17214.413208007812,12,17,-0.03244225381786558,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 09:15:00+05:30,1546.6500244140625,11,65.4508056640625,17013.150268554688,201.262939453125,Sell Hold,17279.864013671875,12,17,0.3861928623845157,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 10:15:00+05:30,1547.0,11,3.8497314453125,17017.0,262.864013671875,Sell Hold,17283.713745117188,12,17,0.02262797532816681,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 11:15:00+05:30,1564.800048828125,11,195.800537109375,17212.800537109375,70.9132080078125,Sell Hold,17479.514282226562,12,17,1.1506172481011636,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 12:15:00+05:30,1568.0,11,35.199462890625,17248.0,231.5142822265625,Sell Hold,17514.713745117188,12,17,0.20449585071724888,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 13:15:00+05:30,1565.4000244140625,11,-28.5997314453125,17219.400268554688,295.3134765625,Sell Hold,17486.114013671875,12,17,-0.16581476951132015,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 14:15:00+05:30,1574.3499755859375,11,98.449462890625,17317.849731445312,168.2642822265625,Sell Hold,17584.5634765625,12,17,0.5717357245618425,0.3662119970643814,23.23599604757969
Short Sell,2024-06-27 15:15:00+05:30,1571.0,11,-36.8497314453125,17281.0,303.5634765625,Sell Hold,17547.713745117188,12,17,-0.21278468179800458,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 09:15:00+05:30,1578.9000244140625,11,86.9002685546875,17367.900268554688,179.8134765625,Sell Hold,17634.614013671875,12,17,0.5028659716144176,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 10:15:00+05:30,1577.449951171875,11,-15.9508056640625,17351.949462890625,282.66455078125,Sell Hold,17618.663208007812,12,17,-0.09184072580691924,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 11:15:00+05:30,1574.4000244140625,11,-33.5491943359375,17318.400268554688,300.262939453125,Sell Hold,17585.114013671875,12,17,-0.19334538985194008,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 12:15:00+05:30,1575.0,11,6.5997314453125,17325.0,260.114013671875,Sell Hold,17591.713745117188,12,17,0.038108204816675505,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 13:15:00+05:30,1570.4000244140625,11,-50.5997314453125,17274.400268554688,317.3134765625,Sell Hold,17541.114013671875,12,17,-0.2920619419642857,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 14:15:00+05:30,1565.300048828125,11,-56.0997314453125,17218.300537109375,322.8134765625,Sell Hold,17485.014282226562,12,17,-0.3247564637449856,0.3662119970643814,23.23599604757969
Short Sell,2024-06-28 15:15:00+05:30,1566.75,11,15.949462890625,17234.25,250.7642822265625,Sell Hold,17500.963745117188,12,17,0.09263087757267484,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 09:15:00+05:30,1572.4000244140625,11,62.1502685546875,17296.400268554688,204.5634765625,Sell Hold,17563.114013671875,12,17,0.3606206742659965,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 10:15:00+05:30,1592.0,11,215.5997314453125,17512.0,51.114013671875,Sell Hold,17778.713745117188,12,17,1.2465005902833928,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 11:15:00+05:30,1593.9000244140625,11,20.9002685546875,17532.900268554688,245.8134765625,Sell Hold,17799.614013671875,12,17,0.11934826721498115,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 12:15:00+05:30,1592.3499755859375,11,-17.050537109375,17515.849731445312,283.7642822265625,Sell Hold,17782.5634765625,12,17,-0.09724881136725104,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 13:15:00+05:30,1594.1500244140625,11,19.800537109375,17535.650268554688,246.9132080078125,Sell Hold,17802.364013671875,12,17,0.11304354292231741,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 14:15:00+05:30,1590.5,11,-40.1502685546875,17495.5,306.864013671875,Sell Hold,17762.213745117188,12,17,-0.22896367080658445,0.3662119970643814,23.23599604757969
Short Sell,2024-07-01 15:15:00+05:30,1586.0,11,-49.5,17446.0,316.2137451171875,Sell Hold,17712.713745117188,12,17,-0.282929896259038,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 09:15:00+05:30,1612.3499755859375,10,-1322.500244140625,16123.499755859377,1589.2139892578125,Sell Hold,16390.213500976562,12,17,-7.580535619285929,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 10:15:00+05:30,1620.0999755859375,10,77.5,16200.999755859377,189.2137451171875,Sell Hold,16467.713500976562,12,17,0.48066487532792646,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 11:15:00+05:30,1629.5,10,94.000244140625,16295.0,172.7135009765625,Sell Hold,16561.713745117188,12,17,0.5802126137717294,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 12:15:00+05:30,1622.800048828125,10,-66.99951171875,16228.00048828125,333.7132568359375,Sell Hold,16494.714233398438,12,17,-0.4111660737572875,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 13:15:00+05:30,1617.0,10,-58.00048828125,16170.0,324.7142333984375,Sell Hold,16436.713745117188,12,17,-0.3574099490761907,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 14:15:00+05:30,1621.4000244140625,10,44.000244140625,16214.000244140623,222.7135009765625,Sell Hold,16480.713989257812,12,17,0.272110353374293,0.3662119970643814,23.23599604757969
Short Sell,2024-07-02 15:15:00+05:30,1618.5,10,-29.000244140625,16185.0,295.7139892578125,Sell Hold,16451.713745117188,12,17,-0.178859280276027,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 09:15:00+05:30,1614.1500244140625,10,-43.499755859375,16141.500244140623,310.2135009765625,Sell Hold,16408.213989257812,12,17,-0.26876586876352687,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 10:15:00+05:30,1619.25,10,50.999755859375,16192.5,215.7139892578125,Sell Hold,16459.213745117188,12,17,0.3159542489112174,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 11:15:00+05:30,1617.8499755859375,10,-14.000244140625,16178.499755859377,280.7139892578125,Sell Hold,16445.213500976562,12,17,-0.08646128850160989,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 12:15:00+05:30,1630.1500244140625,10,123.00048828125,16301.500244140623,143.7132568359375,Sell Hold,16568.213989257812,12,17,0.7602712868150782,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 13:15:00+05:30,1630.050048828125,10,-0.999755859375,16300.50048828125,267.7135009765625,Sell Hold,16567.214233398438,12,17,-0.006132907060088112,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 14:15:00+05:30,1628.6500244140625,10,-14.000244140625,16286.500244140623,280.7139892578125,Sell Hold,16553.213989257812,12,17,-0.08588843116008536,0.3662119970643814,23.23599604757969
Short Sell,2024-07-03 15:15:00+05:30,1629.300048828125,10,6.500244140625,16293.00048828125,260.2135009765625,Sell Hold,16559.714233398438,12,17,0.03991185364065804,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 09:15:00+05:30,1652.0,10,226.99951171875,16520.0,39.7142333984375,Sell Hold,16786.713745117188,12,17,1.3932333205416616,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 10:15:00+05:30,1656.300048828125,10,43.00048828125,16563.00048828125,223.7132568359375,Sell Hold,16829.714233398438,12,17,0.2602935125983656,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 11:15:00+05:30,1657.6500244140625,10,13.499755859375,16576.500244140625,253.2139892578125,Sell Hold,16843.213989257812,12,17,0.08150549695948162,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 12:15:00+05:30,1657.699951171875,10,0.499267578125,16576.99951171875,266.2144775390625,Sell Hold,16843.713256835938,12,17,0.0030118998025622356,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 13:15:00+05:30,1655.9000244140625,10,-17.999267578125,16559.000244140625,284.7130126953125,Sell Hold,16825.713989257812,12,17,-0.10857976780056494,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 14:15:00+05:30,1651.199951171875,10,-47.000732421875,16511.99951171875,313.7144775390625,Sell Hold,16778.713256835938,12,17,-0.28383798374848224,0.3662119970643814,23.23599604757969
Short Sell,2024-07-04 15:15:00+05:30,1649.0,10,-21.99951171875,16490.0,288.7132568359375,Sell Hold,16756.713745117188,12,17,-0.13323348091875065,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 09:15:00+05:30,1649.5999755859375,10,5.999755859375,16495.999755859375,260.7139892578125,Sell Hold,16762.713500976562,12,17,0.036384207758489995,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 10:15:00+05:30,1654.699951171875,10,50.999755859375,16546.99951171875,215.7139892578125,Sell Hold,16813.713256835938,12,17,0.30916438296660315,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 11:15:00+05:30,1660.1500244140625,10,54.500732421875,16601.500244140625,212.2130126953125,Sell Hold,16868.213989257812,12,17,0.3293692755794006,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 12:15:00+05:30,1658.449951171875,10,-17.000732421875,16584.49951171875,283.7144775390625,Sell Hold,16851.213256835938,12,17,-0.10240479578269006,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 13:15:00+05:30,1650.75,10,-76.99951171875,16507.5,343.7132568359375,Sell Hold,16774.213745117188,12,17,-0.46428601396346925,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 14:15:00+05:30,1650.949951171875,10,1.99951171875,16509.49951171875,264.7142333984375,Sell Hold,16776.213256835938,12,17,0.01211274704679691,0.3662119970643814,23.23599604757969
Short Sell,2024-07-05 15:15:00+05:30,1647.449951171875,10,-35.0,16474.49951171875,301.7137451171875,Sell Hold,16741.213256835938,12,17,-0.2119991582734313,0.3662119970643814,23.23599604757969
Short Sell,2024-07-08 09:15:00+05:30,1654.199951171875,10,67.5,16541.99951171875,199.2137451171875,Sell Hold,16808.713256835938,12,17,0.4097241312367969,0.3662119970643814,23.23599604757969
Short Sell,2024-07-08 10:15:00+05:30,1658.9000244140625,10,47.000732421875,16589.000244140625,219.7130126953125,Sell Hold,16855.713989257812,12,17,0.2841296929586931,0.3662119970643814,23.23599604757969
Buy,2024-07-08 11:15:00+05:30,1657.8499755859375,10,0.0,16578.499755859375,277.2142333984375,Buy,16845.213500976562,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-08 11:15:00+05:30,1657.8499755859375,10,0.0,16578.499755859375,277.2142333984375,Buy Hold,16845.213500976562,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-08 12:15:00+05:30,1658.699951171875,10,8.499755859375,16586.99951171875,277.2142333984375,Buy Hold,16853.713256835938,12,17,0.05126975290011337,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-08 13:15:00+05:30,1652.0,10,-66.99951171875,16520.0,277.2142333984375,Buy Hold,16786.713745117188,12,17,-0.4039278573042382,0.3662119970643814,23.23599604757969
Sell,2024-07-08 13:15:00+05:30,1652.0,0,0.0,0.0,16786.713745117188,Sell Hold,16786.713745117188,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2024-07-08 13:15:00+05:30,1652.0,10,0.0,16520.0,333.7132568359375,Sell Hold,16853.713256835938,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2024-07-08 14:15:00+05:30,1662.0999755859375,10,100.999755859375,16620.999755859375,232.7135009765625,Sell Hold,16954.713012695312,12,17,0.6113786674296308,0.3662119970643814,23.23599604757969
Short Sell,2024-07-08 15:15:00+05:30,1661.0,10,-10.999755859375,16610.0,344.7130126953125,Sell Hold,16943.713256835938,12,17,-0.06617986896665029,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 09:15:00+05:30,1660.0999755859375,10,-9.000244140625,16600.999755859375,342.7135009765625,Sell Hold,16934.713012695312,12,17,-0.05418569621086695,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 10:15:00+05:30,1661.699951171875,10,15.999755859375,16616.99951171875,317.7135009765625,Sell Hold,16950.712768554688,12,17,0.09637826693978377,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 11:15:00+05:30,1660.0999755859375,10,-15.999755859375,16600.999755859375,349.7130126953125,Sell Hold,16934.713012695312,12,17,-0.09628546867376116,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 12:15:00+05:30,1663.75,10,36.500244140625,16637.5,297.2130126953125,Sell Hold,16971.213256835938,12,17,0.2198677469876001,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 13:15:00+05:30,1665.25,10,15.0,16652.5,318.7132568359375,Sell Hold,16986.213256835938,12,17,0.09015777610818933,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 14:15:00+05:30,1656.9000244140625,10,-83.499755859375,16569.000244140625,417.2130126953125,Sell Hold,16902.713500976562,12,17,-0.5014247461905119,0.3662119970643814,23.23599604757969
Short Sell,2024-07-09 15:15:00+05:30,1654.75,10,-21.500244140625,16547.5,355.2135009765625,Sell Hold,16881.213256835938,12,17,-0.12976186748641177,0.3662119970643814,23.23599604757969
Short Sell,2024-07-10 09:15:00+05:30,1655.300048828125,10,5.50048828125,16553.00048828125,328.2127685546875,Sell Hold,16886.713745117188,12,17,0.03324059997733797,0.3662119970643814,23.23599604757969
Short Sell,2024-07-10 10:15:00+05:30,1651.1500244140625,10,-41.500244140625,16511.500244140625,375.2135009765625,Sell Hold,16845.213500976562,12,17,-0.25071130862350444,0.3662119970643814,23.23599604757969
Short Sell,2024-07-10 11:15:00+05:30,1644.25,10,-69.000244140625,16442.5,402.7135009765625,Sell Hold,16776.213256835938,12,17,-0.41789203355467874,0.3662119970643814,23.23599604757969
Buy,2024-07-10 12:15:00+05:30,1646.5999755859375,10,0.0,16465.999755859375,310.2135009765625,Buy,16799.713012695312,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-10 12:15:00+05:30,1646.5999755859375,10,0.0,16465.999755859375,310.2135009765625,Buy Hold,16799.713012695312,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-10 13:15:00+05:30,1640.699951171875,10,-59.000244140625,16406.99951171875,310.2135009765625,Buy Hold,16740.712768554688,12,17,-0.3583155897936288,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-10 14:15:00+05:30,1649.9000244140625,5,8157.4993896484375,8249.500122070312,8559.713623046875,Buy Hold,16809.213745117188,12,17,0.5607407518733891,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-10 15:15:00+05:30,1648.25,5,-8.2501220703125,8241.25,310.2135009765625,Buy Hold,16800.963623046875,12,17,99.79998492155323,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-11 09:15:00+05:30,1650.300048828125,5,10.250244140625,8251.500244140625,310.2135009765625,Buy Hold,16811.2138671875,12,17,100.24875459767935,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-11 10:15:00+05:30,1653.5999755859375,5,16.4996337890625,8267.999877929688,310.2135009765625,Buy Hold,16827.713500976562,12,17,100.3999183978884,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-11 11:15:00+05:30,1653.550048828125,5,-0.2496337890625,8267.750244140625,310.2135009765625,Buy Hold,16827.4638671875,12,17,99.9939614467163,0.3662119970643814,23.23599604757969
Buy Hold,2024-07-11 12:15:00+05:30,1652.9000244140625,5,-3.2501220703125,8264.500122070312,310.2135009765625,Buy Hold,16824.213745117188,12,17,99.92137831999422,0.3662119970643814,23.23599604757969
